AvgSpotLen	BioSample	DATASTORE_filetype	DATASTORE_provider	DATASTORE_region	Experiment	Gene	Library_Name	LoadDate	MBases	MBytes	Organism	ReleaseDate	Run	SRA_Sample	Sample_Name	Study_type	collected_by	collection_date	geo_loc_name	host	host_disease	isolate	isolation_source	sample_type	strain	Assay_Type	BioProject	BioSampleModel	Center_Name	Consent	InsertSize	Instrument	LibraryLayout	LibrarySelection	LibrarySource	Platform	SRA_Study
350	SAMN08327051	sra	sra-sos	sra-sos.public	SRX3553958	K13, Mitochondrial genome, DHPS, DHFR, CRT, MDR1	16-035	2018-01-11	18	10	Plasmodium falciparum	2018-01-11	SRR6463586	SRS2827332	16LIPAxxx0035PfB1230	Domestic malaria imported sample (MaRS_US)	Pennslyvania	2016	Liberia	Homo sapiens	Malaria	16-035	blood	missing		AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
359	SAMN08327193	sra	ncbi		SRX3553959	K13, Mitochondrial genome, DHPS, DHFR, CRT, MDR1	17-047	2018-01-11	10	6	Plasmodium falciparum	2018-01-11	SRR6463585	SRS2827334	17LIWAxxx0047PfB1230	Domestic malaria imported sample (MaRS_US)	Washington	2017	Liberia	Homo sapiens	Malaria	17-047	blood	missing		AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
343	SAMN08327192	sra	ncbi		SRX3553960	K13, Mitochondrial genome, DHPS, DHFR, CRT, MDR1	17-046	2018-01-11	10	6	Plasmodium falciparum	2018-01-11	SRR6463584	SRS2827335	17xxMNxxx0046PfB1230	Domestic malaria imported sample (MaRS_US)	Minnesota	2017		Homo sapiens	Malaria	17-046	blood	missing		AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
377	SAMN08327195	sra	sra-sos	sra-sos.public	SRX3553961	K13, Mitochondrial genome, DHPS, DHFR, CRT, MDR1	7G8	2018-01-11	49	32	Plasmodium falciparum	2018-01-11	SRR6463583	SRS2827340	17xxxxxxx7G8PfB1230	Drug Resistance Surveillance and Research (Cameroon)				Homo sapiens		7G8		missing		AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
347	SAMN08327194	sra	ncbi		SRX3553962	K13, Mitochondrial genome, DHPS, DHFR, CRT, MDR1	17-048	2018-01-11	13	7	Plasmodium falciparum	2018-01-11	SRR6463582	SRS2827337	17TAxxxxx0048PfB1230	Domestic malaria imported sample (MaRS_US)		2017	Tanzania	Homo sapiens	Malaria	17-048	blood	missing		AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
387	SAMN08327196	sra	ncbi		SRX3553963	K13, Mitochondrial genome, DHPS, DHFR, CRT, MDR1	HB3	2018-01-11	10	6	Plasmodium falciparum	2018-01-11	SRR6463581	SRS2827336	17xxxxxxxHB3PfB1230	Drug Resistance Surveillance and Research (Haiti)				Homo sapiens		HB3		missing		AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
326	SAMN08327120	sra	sra-sos	sra-sos.public	SRX3553964	K13, Mitochondrial genome, DHPS, DHFR, CRT, MDR1	16-162	2018-01-11	27	15	Plasmodium falciparum	2018-01-11	SRR6463580	SRS2827338	16xxORxxx0162PfB1230	Domestic malaria imported sample (MaRS_US)	Oregon	2016		Homo sapiens	Malaria	16-162	blood	missing		AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
354	SAMN08327121	sra	ncbi		SRX3553965	K13, Mitochondrial genome, DHPS, DHFR, CRT, MDR1	16-164	2018-01-11	11	6	Plasmodium falciparum	2018-01-11	SRR6463579	SRS2827341	16xxPAxxx0164PfB1230	Domestic malaria imported sample (MaRS_US)	Pennsylvania	2016		Homo sapiens	Malaria	16-164	blood	missing		AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
336	SAMN08327116	sra	ncbi		SRX3553966	K13, Mitochondrial genome, DHPS, DHFR, CRT, MDR1	16-153	2018-01-11	28	16	Plasmodium falciparum	2018-01-11	SRR6463578	SRS2827339	16xxTNxxx0153PfB1230	Domestic malaria imported sample (MaRS_US)	Tennessee	2016		Homo sapiens	Malaria	16-153	blood	missing		AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
353	SAMN08327117	sra	ncbi		SRX3553967	K13, Mitochondrial genome, DHPS, DHFR, CRT, MDR1	16-156	2018-01-11	35	22	Plasmodium falciparum	2018-01-11	SRR6463577	SRS2827342	16xxPAxxx0156PfB1230	Domestic malaria imported sample (MaRS_US)	Pennsylvania	2016		Homo sapiens	Malaria	16-156	blood	missing		AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
284	SAMN08327118	sra	ncbi		SRX3553968	K13, Mitochondrial genome, DHPS, DHFR, CRT, MDR1	16-160	2018-01-11	30	16	Plasmodium falciparum	2018-01-11	SRR6463576	SRS2827343	16xxFLxxx0160PfB1230	Domestic malaria imported sample (MaRS_US)	Florida	2016		Homo sapiens	Malaria	16-160	blood	missing		AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
330	SAMN08327119	sra	ncbi		SRX3553969	K13, Mitochondrial genome, DHPS, DHFR, CRT, MDR1	16-161	2018-01-11	26	16	Plasmodium falciparum	2018-01-11	SRR6463575	SRS2827344	16xxPAxxx0161PfB1230	Domestic malaria imported sample (MaRS_US)	Pennsylvania	2016		Homo sapiens	Malaria	16-161	blood	missing		AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
347	SAMN08327112	sra	ncbi		SRX3553970	K13, Mitochondrial genome, DHPS, DHFR, CRT, MDR1	16-143	2018-01-11	12	7	Plasmodium falciparum	2018-01-11	SRR6463574	SRS2827345	16xxxxxxx0143PfB1230	Domestic malaria imported sample (MaRS_US)		2016		Homo sapiens	Malaria	16-143	blood	missing		AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
343	SAMN08327113	sra	sra-sos	sra-sos.public	SRX3553971	K13, Mitochondrial genome, DHPS, DHFR, CRT, MDR1	16-145	2018-01-11	30	19	Plasmodium falciparum	2018-01-11	SRR6463573	SRS2827346	16xxxxxxx0145PfB1230	Domestic malaria imported sample (MaRS_US)		2016		Homo sapiens	Malaria	16-145	blood	missing		AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
356	SAMN08327114	sra	sra-sos	sra-sos.public	SRX3553972	K13, Mitochondrial genome, DHPS, DHFR, CRT, MDR1	16-147	2018-01-11	8	4	Plasmodium falciparum	2018-01-11	SRR6463572	SRS2827348	16xxxxxxx0147PfB1230	Domestic malaria imported sample (MaRS_US)		2016		Homo sapiens	Malaria	16-147	blood	missing		AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
343	SAMN08327115	sra	ncbi		SRX3553973	K13, Mitochondrial genome, DHPS, DHFR, CRT, MDR1	16-150	2018-01-11	11	6	Plasmodium falciparum	2018-01-11	SRR6463571	SRS2827349	16xxxxxxx0150PfB1230	Domestic malaria imported sample (MaRS_US)		2016		Homo sapiens	Malaria	16-150	blood	missing		AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
502	SAMN08327018	sra	sra-sos	sra-sos.public	SRX3553974	K13, Mitochondrial genome, DHPS, DHFR, CRT, MDR1	5898	2018-01-11	5	2	Plasmodium falciparum	2018-01-11	SRR6463570	SRS2827347	14LIPAxxx5898PfB1230	Domestic malaria imported sample (MaRS_US)	Pennsylvania	2014	Liberia	Homo sapiens	Malaria	5898	blood	missing		AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
363	SAMN08327038	sra	ncbi		SRX3553975	K13, Mitochondrial genome, DHPS, DHFR, CRT, MDR1	16-013	2018-01-11	8	4	Plasmodium falciparum	2018-01-11	SRR6463569	SRS2827354	16KYAKxxx0013PfB1230	Domestic malaria imported sample (MaRS_US)	Alaska	2016	Kenya	Homo sapiens	Malaria	16-013	blood	missing		AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
321	SAMN08327039	sra	sra-sos	sra-sos.public	SRX3553976	K13, Mitochondrial genome, DHPS, DHFR, CRT, MDR1	16-018	2018-01-11	26	14	Plasmodium falciparum	2018-01-11	SRR6463568	SRS2827350	16NIILxxx0018PfB1230	Domestic malaria imported sample (MaRS_US)	Illinois	2016	Nigeria	Homo sapiens	Malaria	16-018	blood	missing		AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
344	SAMN08327131	sra	sra-sos	sra-sos.public	SRX3553977	K13, Mitochondrial genome, DHPS, DHFR, CRT, MDR1	16-186	2018-01-11	8	5	Plasmodium falciparum	2018-01-11	SRR6463567	SRS2827353	16xxPAxxx0186PfB1230	Domestic malaria imported sample (MaRS_US)	Pennsylvania	2016		Homo sapiens	Malaria	16-186	blood	missing		AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
334	SAMN08327130	sra	sra-sos	sra-sos.public	SRX3553978	K13, Mitochondrial genome, DHPS, DHFR, CRT, MDR1	16-181	2018-01-11	23	13	Plasmodium falciparum	2018-01-11	SRR6463566	SRS2827355	16xxARxxx0181PfB1230	Domestic malaria imported sample (MaRS_US)	Arkansas	2016		Homo sapiens	Malaria	16-181	blood	missing		AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
347	SAMN08327125	sra	sra-sos	sra-sos.public	SRX3553979	K13, Mitochondrial genome, DHPS, DHFR, CRT, MDR1	16-171	2018-01-11	12	7	Plasmodium falciparum	2018-01-11	SRR6463565	SRS2827352	16xxxxxxx0171PfB1230	Domestic malaria imported sample (MaRS_US)		2016		Homo sapiens	Malaria	16-171	blood	missing		AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
336	SAMN08327124	sra	ncbi		SRX3553980	K13, Mitochondrial genome, DHPS, DHFR, CRT, MDR1	16-168	2018-01-11	11	6	Plasmodium falciparum	2018-01-11	SRR6463564	SRS2827356	16xxxxxxx0168PfB1230	Domestic malaria imported sample (MaRS_US)		2016		Homo sapiens	Malaria	16-168	blood	missing		AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
361	SAMN08327123	sra	sra-sos	sra-sos.public	SRX3553981	K13, Mitochondrial genome, DHPS, DHFR, CRT, MDR1	16-166	2018-01-11	13	8	Plasmodium falciparum	2018-01-11	SRR6463563	SRS2827357	16xxPAxxx0166PfB1230	Domestic malaria imported sample (MaRS_US)	Pennsylvania	2016		Homo sapiens	Malaria	16-166	blood	missing		AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
374	SAMN08327122	sra	sra-sos	sra-sos.public	SRX3553982	K13, Mitochondrial genome, DHPS, DHFR, CRT, MDR1	16-165	2018-01-11	29	19	Plasmodium falciparum	2018-01-11	SRR6463562	SRS2827358	16xxPAxxx0165PfB1230	Domestic malaria imported sample (MaRS_US)	Pennsylvania	2016		Homo sapiens	Malaria	16-165	blood	missing		AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
334	SAMN08327129	sra	ncbi		SRX3553983	K13, Mitochondrial genome, DHPS, DHFR, CRT, MDR1	16-175	2018-01-11	28	16	Plasmodium falciparum	2018-01-11	SRR6463561	SRS2827361	16xxxxxxx0175PfB1230	Domestic malaria imported sample (MaRS_US)		2016		Homo sapiens	Malaria	16-175	blood	missing		AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
322	SAMN08327128	sra	ncbi		SRX3553984	K13, Mitochondrial genome, DHPS, DHFR, CRT, MDR1	16-174	2018-01-11	27	15	Plasmodium falciparum	2018-01-11	SRR6463560	SRS2827360	16xxxxxxx0174PfB1230	Domestic malaria imported sample (MaRS_US)		2016		Homo sapiens	Malaria	16-174	blood	missing		AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
383	SAMN08327127	sra	sra-sos	sra-sos.public	SRX3553985	K13, Mitochondrial genome, DHPS, DHFR, CRT, MDR1	16-173	2018-01-11	22	15	Plasmodium falciparum	2018-01-11	SRR6463559	SRS2827359	16xxxxxxx0173PfB1230	Domestic malaria imported sample (MaRS_US)		2016		Homo sapiens	Malaria	16-173	blood	missing		AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
333	SAMN08327126	sra	ncbi		SRX3553986	K13, Mitochondrial genome, DHPS, DHFR, CRT, MDR1	16-172	2018-01-11	33	18	Plasmodium falciparum	2018-01-11	SRR6463558	SRS2827364	16xxxxxxx0172PfB1230	Domestic malaria imported sample (MaRS_US)		2016		Homo sapiens	Malaria	16-172	blood	missing		AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
308	SAMN08327031	sra	ncbi		SRX3553987	K13, Mitochondrial genome, DHPS, DHFR, CRT, MDR1	16-003	2018-01-11	27	15	Plasmodium falciparum	2018-01-11	SRR6463557	SRS2827362	16NIFLxxx0003PfB1230	Domestic malaria imported sample (MaRS_US)	Florida	2016	Nigeria	Homo sapiens	Malaria	16-003	blood	missing		AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
305	SAMN08327030	sra	sra-sos	sra-sos.public	SRX3553988	K13, Mitochondrial genome, DHPS, DHFR, CRT, MDR1	16-002	2018-01-11	20	11	Plasmodium falciparum	2018-01-11	SRR6463556	SRS2827363	16NIFLxxx0002PfB1230	Domestic malaria imported sample (MaRS_US)	Florida	2016	Nigeria	Homo sapiens	Malaria	16-002	blood	missing		AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
341	SAMN08327029	sra	sra-sos	sra-sos.public	SRX3553989	K13, Mitochondrial genome, DHPS, DHFR, CRT, MDR1	16-001	2018-01-11	23	13	Plasmodium falciparum	2018-01-11	SRR6463555	SRS2827367	16UGxxxxx0001PfB1230	Domestic malaria imported sample (MaRS_US)		2016	Uganda	Homo sapiens	Malaria	16-001	blood	missing		AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
338	SAMN08327028	sra	sra-sos	sra-sos.public	SRX3553990	K13, Mitochondrial genome, DHPS, DHFR, CRT, MDR1	15-0012	2018-01-11	26	15	Plasmodium falciparum	2018-01-11	SRR6463554	SRS2827365	15MZSDxxx0012PfB1230	Domestic malaria imported sample (MaRS_US)	South Dacota	2015	Mozambique	Homo sapiens	Malaria	15-0012	blood	missing		AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
347	SAMN08327027	sra	ncbi		SRX3553991	K13, Mitochondrial genome, DHPS, DHFR, CRT, MDR1	15-0011	2018-01-11	19	11	Plasmodium falciparum	2018-01-11	SRR6463553	SRS2827368	15MZSDxxx0011PfB1230	Domestic malaria imported sample (MaRS_US)	South Dacota	2015	Mozambique	Homo sapiens	Malaria	15-0011	blood	missing		AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
338	SAMN08327026	sra	ncbi		SRX3553992	K13, Mitochondrial genome, DHPS, DHFR, CRT, MDR1	15-0006	2018-01-11	19	11	Plasmodium falciparum	2018-01-11	SRR6463552	SRS2827369	15ANPAxxx0006PfB1230	Domestic malaria imported sample (MaRS_US)	Pennsylvania	2015	Angola	Homo sapiens	Malaria	15-0006	blood	missing		AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
356	SAMN08327025	sra	sra-sos	sra-sos.public	SRX3553993	K13, Mitochondrial genome, DHPS, DHFR, CRT, MDR1	15-0002	2018-01-11	59	38	Plasmodium falciparum	2018-01-11	SRR6463551	SRS2827522	15MZORxxx0002PfB1230	Domestic malaria imported sample (MaRS_US)	Oregon	2015	Mozambique	Homo sapiens	Malaria	15-0002	blood	missing		AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
350	SAMN08327162	sra	sra-sos	sra-sos.public	SRX3553994	K13, Mitochondrial genome, DHPS, DHFR, CRT, MDR1	16-245	2018-01-11	14	8	Plasmodium falciparum	2018-01-11	SRR6463550	SRS2827372	16GHOHxxx0245PfB1230	Domestic malaria imported sample (MaRS_US)	Ohio	2016	Ghana	Homo sapiens	Malaria	16-245	blood	missing		AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
377	SAMN08327023	sra	sra-sos	sra-sos.public	SRX3553995	K13, Mitochondrial genome, DHPS, DHFR, CRT, MDR1	5913	2018-01-11	10	6	Plasmodium falciparum	2018-01-11	SRR6463549	SRS2827370	14xxxxxxx5913PfB1230	Domestic malaria imported sample (MaRS_US)		2014		Homo sapiens	Malaria	5913	blood	missing		AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
343	SAMN08327022	sra	sra-sos	sra-sos.public	SRX3553996	K13, Mitochondrial genome, DHPS, DHFR, CRT, MDR1	5906	2018-01-11	14	8	Plasmodium falciparum	2018-01-11	SRR6463548	SRS2827371	14xxxxxxx5906PfB1230	Domestic malaria imported sample (MaRS_US)		2014		Homo sapiens	Malaria	5906	blood	missing		AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
224	SAMN08712209	sra	ncbi		SRX3797134	Cytb , K13	ERI_17_130	2018-03-15	2	1	Plasmodium falciparum	2018-03-15	SRR6841319	SRS3049200	17ERxx00x0130PfF0680	Drug Resistance Surveillance and Research (Eritrea)		2014	Eritrea	Homo sapiens	Malaria	ERI_17_130	blood	Whole Blood		AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
239	SAMN08712208	sra	ncbi		SRX3797135	Cytb , K13	ERI_17_129	2018-03-15	2	1	Plasmodium falciparum	2018-03-15	SRR6841318	SRS3049201	17ERxx00x0129PfF0680	Drug Resistance Surveillance and Research (Eritrea)		2014	Eritrea	Homo sapiens	Malaria	ERI_17_129	blood	Whole Blood		AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
306	SAMN08712109	sra	ncbi		SRX3797136	Cytb , K13	ERI_17_030	2018-03-15	1	1	Plasmodium falciparum	2018-03-15	SRR6841317	SRS3049202	17ERxx00x0030PfF0680	Drug Resistance Surveillance and Research (Eritrea)		2014	Eritrea	Homo sapiens	Malaria	ERI_17_030	blood	Whole Blood		AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
300	SAMN08712108	sra	ncbi		SRX3797137	Cytb , K13	ERI_17_029	2018-03-15	1	0	Plasmodium falciparum	2018-03-15	SRR6841316	SRS3049203	17ERxx00x0029PfF0680	Drug Resistance Surveillance and Research (Eritrea)		2014	Eritrea	Homo sapiens	Malaria	ERI_17_029	blood	Whole Blood		AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
280	SAMN08712101	sra	ncbi		SRX3797138	Cytb , K13	ERI_17_022	2018-03-15	1	1	Plasmodium falciparum	2018-03-15	SRR6841315	SRS3049204	17ERxx00x0022PfF0680	Drug Resistance Surveillance and Research (Eritrea)		2013	Eritrea	Homo sapiens	Malaria	ERI_17_022	blood	Whole Blood		AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
285	SAMN08712100	sra	ncbi		SRX3797139	Cytb , K13	ERI_17_021	2018-03-15	1	0	Plasmodium falciparum	2018-03-15	SRR6841314	SRS3049205	17ERxx00x0021PfF0680	Drug Resistance Surveillance and Research (Eritrea)		2013	Eritrea	Homo sapiens	Malaria	ERI_17_021	blood	Whole Blood		AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
307	SAMN08712103	sra	ncbi		SRX3797140	Cytb , K13	ERI_17_024	2018-03-15	3	2	Plasmodium falciparum	2018-03-15	SRR6841313	SRS3049206	17ERxx00x0024PfF0680	Drug Resistance Surveillance and Research (Eritrea)		2013	Eritrea	Homo sapiens	Malaria	ERI_17_024	blood	Whole Blood		AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
271	SAMN08712102	sra	ncbi		SRX3797141	Cytb , K13	ERI_17_023	2018-03-15	1	0	Plasmodium falciparum	2018-03-15	SRR6841312	SRS3049207	17ERxx00x0023PfF0680	Drug Resistance Surveillance and Research (Eritrea)		2013	Eritrea	Homo sapiens	Malaria	ERI_17_023	blood	Whole Blood		AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
324	SAMN08712105	sra	ncbi		SRX3797142	Cytb , K13	ERI_17_026	2018-03-15	1	0	Plasmodium falciparum	2018-03-15	SRR6841311	SRS3049208	17ERxx00x0026PfF0680	Drug Resistance Surveillance and Research (Eritrea)		2013	Eritrea	Homo sapiens	Malaria	ERI_17_026	blood	Whole Blood		AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
318	SAMN08712104	sra	ncbi		SRX3797143	Cytb , K13	ERI_17_025	2018-03-15	0	0	Plasmodium falciparum	2018-03-15	SRR6841310	SRS3049209	17ERxx00x0025PfF0680	Drug Resistance Surveillance and Research (Eritrea)		2013	Eritrea	Homo sapiens	Malaria	ERI_17_025	blood	Whole Blood		AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
317	SAMN08712107	sra	ncbi		SRX3797144	Cytb , K13	ERI_17_028	2018-03-15	0	0	Plasmodium falciparum	2018-03-15	SRR6841309	SRS3049210	17ERxx00x0028PfF0680	Drug Resistance Surveillance and Research (Eritrea)		2014	Eritrea	Homo sapiens	Malaria	ERI_17_028	blood	Whole Blood		AMPLICON	PRJNA428490	Microbe, viral or environmental	CENTER FOR DISEASE CONTROL AND PREVENTION	public	0	Illumina MiSeq	PAIRED	PCR	GENOMIC	ILLUMINA	SRP128900
